thread_subject,username,page_name
 result of human using {{P|149}} to {{P|136}} ,Sjoerddebruin,WikidataBotrequestsArchive201609.json
 result of human using {{P|149}} to {{P|136}} ,Pasleim,WikidataBotrequestsArchive201609.json
 French cities not marked as such ,Syced,WikidataBotrequestsArchive201609.json
 French cities not marked as such ,Jura1,WikidataBotrequestsArchive201609.json
 NLSZ authority name (HuBpOSK) import from VIAF ,Máté,WikidataBotrequestsArchive201609.json
 Cyrillic merges ,Jura1,WikidataBotrequestsArchive201609.json
 Cyrillic merges ,Infovarius,WikidataBotrequestsArchive201609.json
 Cyrillic merges ,XXN,WikidataBotrequestsArchive201609.json
 Revert label additions by Edoderoobot in the beginning of May ,Sjoerddebruin,WikidataBotrequestsArchive201609.json
 Revert label additions by Edoderoobot in the beginning of May ,Jura1,WikidataBotrequestsArchive201609.json
 Revert label additions by Edoderoobot in the beginning of May ,Edoderoo,WikidataBotrequestsArchive201609.json
 Updating population of US towns ,MechQuester,WikidataBotrequestsArchive201609.json
 Updating population of US towns ,Jc3s5h,WikidataBotrequestsArchive201609.json
 NSW Flora IDs ,Pigsonthewing,WikidataBotrequestsArchive201609.json
 NSW Flora IDs ,Succu,WikidataBotrequestsArchive201609.json
 NSW Flora IDs ,Edgars2007,WikidataBotrequestsArchive201609.json
 Calendar date ,Pigsonthewing,WikidataBotrequestsArchive201609.json
 Calendar date ,Edgars2007,WikidataBotrequestsArchive201609.json
 film budget ,Máté,WikidataBotrequestsArchive201609.json
 film budget ,Jura1,WikidataBotrequestsArchive201609.json
 film budget ,Pasleim,WikidataBotrequestsArchive201609.json
 film budget ,Matěj Suchánek,WikidataBotrequestsArchive201609.json
 Species acronyms ,Jura1,WikidataBotrequestsArchive201609.json
 Species acronyms ,Succu,WikidataBotrequestsArchive201609.json
 Species acronyms ,Circeus,WikidataBotrequestsArchive201609.json
 Duration units for film ,Jura1,WikidataBotrequestsArchive201610.json
 Duration units for film ,Matěj Suchánek,WikidataBotrequestsArchive201610.json
 Update {{P|1087}} ,Kareyac,WikidataBotrequestsArchive201610.json
 Update {{P|1087}} ,Edgars2007,WikidataBotrequestsArchive201610.json
 Update {{P|1087}} ,Wesalius,WikidataBotrequestsArchive201610.json
 import sitelinks from olowiki ,Jura1,WikidataBotrequestsArchive201610.json
 import sitelinks from olowiki ,Edgars2007,WikidataBotrequestsArchive201610.json
 Remove humans from list of chairpersons ,Arctic.gnome,WikidataBotrequestsArchive201610.json
 Remove humans from list of chairpersons ,Pasleim,WikidataBotrequestsArchive201610.json
 Replace a value with another ,Airon90,WikidataBotrequestsArchive201610.json
 Replace a value with another ,Pasleim,WikidataBotrequestsArchive201610.json
 Move location coordinates from Commons to P625 ,Jarekt,WikidataBotrequestsArchive201610.json
 Move location coordinates from Commons to P625 ,ValterVB,WikidataBotrequestsArchive201610.json
 Move location coordinates from Commons to P625 ,Edgars2007,WikidataBotrequestsArchive201610.json
 BOT for programming project ,ValterVB,WikidataBotrequestsArchive201610.json
 BOT for programming project ,Edoderoo,WikidataBotrequestsArchive201610.json
 BOT for programming project ,XXN,WikidataBotrequestsArchive201610.json
" Item located in Rome, with coordinates not in Rome ",Syced,WikidataBotrequestsArchive201610.json
" Item located in Rome, with coordinates not in Rome ",Edgars2007,WikidataBotrequestsArchive201610.json
" Item located in Rome, with coordinates not in Rome ",Jc3s5h,WikidataBotrequestsArchive201610.json
" Item located in Rome, with coordinates not in Rome ",Matěj Suchánek,WikidataBotrequestsArchive201610.json
" Item located in Rome, with coordinates not in Rome ",Jura1,WikidataBotrequestsArchive201610.json
 Removing user page links from Items ,Steak,WikidataBotrequestsArchive201610.json
 Removing user page links from Items ,Pigsonthewing,WikidataBotrequestsArchive201610.json
 Removing user page links from Items ,Innocent bystander,WikidataBotrequestsArchive201610.json
 Removing user page links from Items ,Nikki,WikidataBotrequestsArchive201610.json
 Removing user page links from Items ,Jura1,WikidataBotrequestsArchive201610.json
" Statements using P2044 with unit, precision and multivalued references ",Abián,WikidataBotrequestsArchive201610.json
" Statements using P2044 with unit, precision and multivalued references ",Edgars2007,WikidataBotrequestsArchive201610.json
 Remove redundant {{Q|486972}} ,Sjoerddebruin,WikidataBotrequestsArchive201610.json
 Remove redundant {{Q|486972}} ,Izno,WikidataBotrequestsArchive201610.json
 Remove redundant {{Q|486972}} ,Bjankuloski06,WikidataBotrequestsArchive201610.json
 Remove redundant {{Q|486972}} ,Multichill,WikidataBotrequestsArchive201610.json
 Remove redundant {{Q|486972}} ,Innocent bystander,WikidataBotrequestsArchive201610.json
 MySpace IDs ,Pigsonthewing,WikidataBotrequestsArchive201610.json
 MySpace IDs ,Matěj Suchánek,WikidataBotrequestsArchive201610.json
 Remove redundant {{P|973}} ,Jura1,WikidataBotrequestsArchive201610.json
 Remove redundant {{P|973}} ,Pigsonthewing,WikidataBotrequestsArchive201610.json
 Remove redundant {{P|973}} ,Jane023,WikidataBotrequestsArchive201610.json
 Remove redundant {{P|973}} ,Edgars2007,WikidataBotrequestsArchive201610.json
 Remove redundant {{P|973}} ,Pasleim,WikidataBotrequestsArchive201610.json
 Automatically creating a human subclass for anatomical features that don't already have subclasses ,ChristianKl,WikidataBotrequestsArchive201610.json
 Automatically creating a human subclass for anatomical features that don't already have subclasses ,Pasleim,WikidataBotrequestsArchive201610.json
 Guardian data about US police killings ,ChristianKl,WikidataBotrequestsArchive201610.json
 Guardian data about US police killings ,Jc3s5h,WikidataBotrequestsArchive201610.json
 Guardian data about US police killings ,Pigsonthewing,WikidataBotrequestsArchive201610.json
 Guardian data about US police killings ,Kaldari,WikidataBotrequestsArchive201610.json
 Guardian data about US police killings ,Jura1,WikidataBotrequestsArchive201610.json
 MCN number import ,Pikolas,WikidataBotrequestsArchive201610.json
 MCN number import ,Sjoerddebruin,WikidataBotrequestsArchive201610.json
 MCN number import ,Pigsonthewing,WikidataBotrequestsArchive201610.json
 MCN number import ,NMaia,WikidataBotrequestsArchive201610.json
 P775 ,Innocent bystander,WikidataBotrequestsArchive201610.json
 Sitelink removal ,Jura1,WikidataBotrequestsArchive201610.json
 Sitelink removal ,Harmonia Amanda,WikidataBotrequestsArchive201610.json
 Sitelink removal ,Pigsonthewing,WikidataBotrequestsArchive201610.json
 Copy data from the property documentation to property statements ,ChristianKl,WikidataBotrequestsArchive201610.json
 Copy data from the property documentation to property statements ,Pigsonthewing,WikidataBotrequestsArchive201610.json
 Copy data from the property documentation to property statements ,Matěj Suchánek,WikidataBotrequestsArchive201610.json
 Copy data from the property documentation to property statements ,Sjoerddebruin,WikidataBotrequestsArchive201610.json
 Fix description ,Jura1,WikidataBotrequestsArchive201611.json
 Fix description ,Pigsonthewing,WikidataBotrequestsArchive201611.json
 Is any guidance available for people to format a spreadsheet to make it easier for people to import the data via bot requests ,John Cummings,WikidataBotrequestsArchive201611.json
 Is any guidance available for people to format a spreadsheet to make it easier for people to import the data via bot requests ,Edgars2007,WikidataBotrequestsArchive201611.json
 Is any guidance available for people to format a spreadsheet to make it easier for people to import the data via bot requests ,ValterVB,WikidataBotrequestsArchive201611.json
 Is any guidance available for people to format a spreadsheet to make it easier for people to import the data via bot requests ,Jura1,WikidataBotrequestsArchive201611.json
 Import BoardGameGeek ID from en-wp ,Micru,WikidataBotrequestsArchive201611.json
 Import BoardGameGeek ID from en-wp ,Sjoerddebruin,WikidataBotrequestsArchive201611.json
 Import BoardGameGeek ID from en-wp ,Strakhov,WikidataBotrequestsArchive201611.json
 Import BoardGameGeek ID from en-wp ,Matěj Suchánek,WikidataBotrequestsArchive201611.json
 merge clay straw (Q27832379) with  Light clay (Q6546161) ,Scoid d,WikidataBotrequestsArchive201611.json
 merge clay straw (Q27832379) with  Light clay (Q6546161) ,Pigsonthewing,WikidataBotrequestsArchive201611.json
 merge clay straw (Q27832379) with  Light clay (Q6546161) ,Matěj Suchánek,WikidataBotrequestsArchive201611.json
 What kind of bot requests do people make? ,John Cummings,WikidataBotrequestsArchive201611.json
 What kind of bot requests do people make? ,Jura1,WikidataBotrequestsArchive201611.json
 Is there a mechanism for automating data imports where datasets are updated with new data regularly? ,John Cummings,WikidataBotrequestsArchive201611.json
 Is there a mechanism for automating data imports where datasets are updated with new data regularly? ,Jura1,WikidataBotrequestsArchive201611.json
 Adding gender to [[Wikidata:Database_reports/Humans_with_missing_claims/P1344]] ,Florentyna,WikidataBotrequestsArchive201611.json
 Adding gender to [[Wikidata:Database_reports/Humans_with_missing_claims/P1344]] ,Edoderoo,WikidataBotrequestsArchive201611.json
 Adding gender to [[Wikidata:Database_reports/Humans_with_missing_claims/P1344]] ,Jura1,WikidataBotrequestsArchive201611.json
" Data import hub, data preperation instructions and import workflow for muggles ",John Cummings,WikidataBotrequestsArchive201611.json
" Data import hub, data preperation instructions and import workflow for muggles ",Jura1,WikidataBotrequestsArchive201611.json
 List of Item that are probably libraries in Japan/China/Taiwan ,Andrew Gray,WikidataBotrequestsArchive201611.json
 List of Item that are probably libraries in Japan/China/Taiwan ,Pasleim,WikidataBotrequestsArchive201611.json
 Removing leading zeros ,Leyo,WikidataBotrequestsArchive201611.json
 Removing leading zeros ,Pasleim,WikidataBotrequestsArchive201611.json
 Move data from {{P|7}} and {{P|9}} to {{P|3373}} ,ChristianKl,WikidataBotrequestsArchive201611.json
 Move data from {{P|7}} and {{P|9}} to {{P|3373}} ,Multichill,WikidataBotrequestsArchive201611.json
 Move data from {{P|7}} and {{P|9}} to {{P|3373}} ,Jura1,WikidataBotrequestsArchive201611.json
 Move data from {{P|7}} and {{P|9}} to {{P|3373}} ,Pasleim,WikidataBotrequestsArchive201611.json
 Move data from {{P|7}} and {{P|9}} to {{P|3373}} ,Robin van der Vliet,WikidataBotrequestsArchive201611.json
 Move data from {{P|7}} and {{P|9}} to {{P|3373}} ,Innocent bystander,WikidataBotrequestsArchive201611.json
 Bot request for adding biographical data ,Jason.nlw,WikidataBotrequestsArchive201611.json
 Bot request for adding biographical data ,Edgars2007,WikidataBotrequestsArchive201611.json
 Bot request for adding biographical data ,Nikki,WikidataBotrequestsArchive201611.json
 Bot request for adding biographical data ,Jc3s5h,WikidataBotrequestsArchive201611.json
 Bot request for adding biographical data ,Llywelyn2000,WikidataBotrequestsArchive201611.json
 Twitter usernames to lowercase ,Abián,WikidataBotrequestsArchive201611.json
 Twitter usernames to lowercase ,Edoderoo,WikidataBotrequestsArchive201611.json
 Twitter usernames to lowercase ,Pigsonthewing,WikidataBotrequestsArchive201611.json
 Twitter usernames to lowercase ,Vladimir Alexiev,WikidataBotrequestsArchive201611.json
 Twitter usernames to lowercase ,Yair rand,WikidataBotrequestsArchive201611.json
" add ""category's main topic"" to category items ",Jarekt,WikidataBotrequestsArchive201611.json
" add ""category's main topic"" to category items ",Izno,WikidataBotrequestsArchive201611.json
" add ""category's main topic"" to category items ",AVRS,WikidataBotrequestsArchive201611.json
" add ""category's main topic"" to category items ",Pasleim,WikidataBotrequestsArchive201611.json
 Insertion of Data into Wikidata ,ChristianKl,WikidataBotrequestsArchive201611.json
 Import data from Nobel Prize People Nomination ID ,ChristianKl,WikidataBotrequestsArchive201611.json
 Add a band/musician database to Wikidata. ,LinardsLinardsLinards,WikidataBotrequestsArchive201611.json
 Add a band/musician database to Wikidata. ,ValterVB,WikidataBotrequestsArchive201611.json
 Add a band/musician database to Wikidata. ,Pasleim,WikidataBotrequestsArchive201611.json
 Follow/replace - qualifiers for position held (P39) ,Jura1,WikidataBotrequestsArchive201612.json
 Follow/replace - qualifiers for position held (P39) ,Pasleim,WikidataBotrequestsArchive201612.json
 Remove erroneous statements ,Ayack,WikidataBotrequestsArchive201612.json
 Remove erroneous statements ,XXN,WikidataBotrequestsArchive201612.json
 Add names of Botanists; db ,Llywelyn2000,WikidataBotrequestsArchive201612.json
 Add names of Botanists; db ,Pigsonthewing,WikidataBotrequestsArchive201612.json
 Add names of Botanists; db ,BOT-Twm Crys,WikidataBotrequestsArchive201612.json
 Add names of Botanists; db ,Succu,WikidataBotrequestsArchive201612.json
 Remove left to right codes ,Steak,WikidataBotrequestsArchive201612.json
 Remove left to right codes ,Pasleim,WikidataBotrequestsArchive201612.json
 [[Wikidata:Database reports/User pages]] ,Steak,WikidataBotrequestsArchive201612.json
 [[Wikidata:Database reports/User pages]] ,Edgars2007,WikidataBotrequestsArchive201612.json
 Google Knowledge Graph identifier (P2671) & Freebase ID (P646) ,Domswaine,WikidataBotrequestsArchive201612.json
 Google Knowledge Graph identifier (P2671) & Freebase ID (P646) ,Jura1,WikidataBotrequestsArchive201612.json
 Full URLs vs external IDs ,Pigsonthewing,WikidataBotrequestsArchive201612.json
 Full URLs vs external IDs ,Pasleim,WikidataBotrequestsArchive201612.json
 Full URLs vs external IDs ,Ivan A. Krestinin,WikidataBotrequestsArchive201612.json
 Full URLs vs external IDs ,Matěj Suchánek,WikidataBotrequestsArchive201612.json
 Official tourist website ,Andyrom75,WikidataBotrequestsArchive201612.json
 Official tourist website ,T.seppelt,WikidataBotrequestsArchive201612.json
 Bloomberg Privat Company Search ,Dispenser,WikidataBotrequestsArchive201612.json
 Bloomberg Privat Company Search ,ChristianKl,WikidataBotrequestsArchive201612.json
 Country → Denmark ,Arctic.gnome,WikidataBotrequestsArchive201612.json
 Country → Denmark ,Pasleim,WikidataBotrequestsArchive201612.json
 Country → Denmark ,Ocram89,WikidataBotrequestsArchive201612.json
 Country → Denmark ,Innocent bystander,WikidataBotrequestsArchive201612.json
 {{P|463}} > P39 qualifier {{P|2937}} ,Jura1,WikidataBotrequestsArchive201612.json
 {{P|463}} > P39 qualifier {{P|2937}} ,Andrew Gray,WikidataBotrequestsArchive201612.json
 {{P|463}} > P39 qualifier {{P|2937}} ,Oravrattas,WikidataBotrequestsArchive201612.json
 People: remove disambiguation from Spanish labels ,Jura1,WikidataBotrequestsArchive201612.json
 Automatic population of inverse properties ,Matěj Suchánek,WikidataBotrequestsArchive201612.json
 Animated films: cast member (P161) to voice actor (P725) ,Jura1,WikidataBotrequestsArchive201612.json
 Animated films: cast member (P161) to voice actor (P725) ,Infovarius,WikidataBotrequestsArchive201612.json
 Animated films: cast member (P161) to voice actor (P725) ,Máté,WikidataBotrequestsArchive201612.json
 City Data from hewiki ,Mikey641,WikidataBotrequestsArchive201612.json
 City Data from hewiki ,Matěj Suchánek,WikidataBotrequestsArchive201612.json
 Need to retrieve large amount of data ,ValterVB,WikidataBotrequestsArchive201612.json
 Need to retrieve large amount of data ,Qwiglydee,WikidataBotrequestsArchive201612.json
 Add legislative term to German politicians ,Knuthuehne,WikidataBotrequestsArchive201612.json
 Add legislative term to German politicians ,ValterVB,WikidataBotrequestsArchive201612.json
 Add legislative term to German politicians ,XXN,WikidataBotrequestsArchive201612.json
 Unincorporated Communities ,MechQuester,WikidataBotrequestsArchive201612.json
 Unincorporated Communities ,Jura1,WikidataBotrequestsArchive201612.json
 Unincorporated Communities ,Pasleim,WikidataBotrequestsArchive201612.json
 Unincorporated Communities ,Anonymous_username_37,WikidataBotrequestsArchive201612.json
 Unincorporated Communities ,Pigsonthewing,WikidataBotrequestsArchive201612.json
 [[Wikidata:Database reports/duos without parts|duos without parts]] ,Jura1,WikidataBotrequestsArchive201612.json
 [[Wikidata:Database reports/duos without parts|duos without parts]] ,Matěj Suchánek,WikidataBotrequestsArchive201612.json
 {{Q|23667525}} ,Bigbossfarin,WikidataBotrequestsArchive201701.json
 {{Q|23667525}} ,Pasleim,WikidataBotrequestsArchive201701.json
 Bot flag taken away? ,GZWDer,WikidataBotrequestsArchive201701.json
 Bot flag taken away? ,Matěj Suchánek,WikidataBotrequestsArchive201701.json
 Units and access dates for items about Spanish beaches ,Abián,WikidataBotrequestsArchive201701.json
 Units and access dates for items about Spanish beaches ,Matěj Suchánek,WikidataBotrequestsArchive201701.json
 Replacement P131 -> P159 ,Jklamo,WikidataBotrequestsArchive201701.json
 Replacement P131 -> P159 ,Matěj Suchánek,WikidataBotrequestsArchive201701.json
 Replacement P131 -> P159 ,ChristianKl,WikidataBotrequestsArchive201701.json
 Replacement P131 -> P159 ,VIGNERON,WikidataBotrequestsArchive201701.json
 Unit replacement ,Jklamo,WikidataBotrequestsArchive201701.json
 Unit replacement ,Matěj Suchánek,WikidataBotrequestsArchive201701.json
 Unit replacement ,Edgars2007,WikidataBotrequestsArchive201701.json
 Replacement P36 -> P159 ,VIGNERON,WikidataBotrequestsArchive201701.json
 Replacement P36 -> P159 ,Matěj Suchánek,WikidataBotrequestsArchive201701.json
 Mass remove P421 of Q6985 in articles. ,MechQuester,WikidataBotrequestsArchive201701.json
 Mass remove P421 of Q6985 in articles. ,Matěj Suchánek,WikidataBotrequestsArchive201701.json
 Mis-applied source ,Pigsonthewing,WikidataBotrequestsArchive201701.json
 Mis-applied source ,Edgars2007,WikidataBotrequestsArchive201701.json
 Mis-applied source ,Pasleim,WikidataBotrequestsArchive201701.json
 River ,MechQuester,WikidataBotrequestsArchive201701.json
 River ,Pasleim,WikidataBotrequestsArchive201701.json
 River ,Jura1,WikidataBotrequestsArchive201701.json
 River ,GZWDer,WikidataBotrequestsArchive201701.json
 Add labels from sitelinks ,Jura1,WikidataBotrequestsArchive201701.json
 Add labels from sitelinks ,Edgars2007,WikidataBotrequestsArchive201701.json
 Add labels from sitelinks ,ValterVB,WikidataBotrequestsArchive201701.json
 Add labels from sitelinks ,Sjoerddebruin,WikidataBotrequestsArchive201701.json
 Add labels from sitelinks ,Pasleim,WikidataBotrequestsArchive201701.json
 Add labels from sitelinks ,XXN,WikidataBotrequestsArchive201701.json
 add [[w:Locative_case|locative]] as (en) alias ,Jura1,WikidataBotrequestsArchive201701.json
 add [[w:Locative_case|locative]] as (en) alias ,Matěj Suchánek,WikidataBotrequestsArchive201701.json
 Bloomberg data about people and private companies ,ChristianKl,WikidataBotrequestsArchive201701.json
 Import Template:Bio from itwiki ,Jura1,WikidataBotrequestsArchive201701.json
 P625 for items with P776 ,Innocent bystander,WikidataBotrequestsArchive201701.json
 P625 for items with P776 ,Pasleim,WikidataBotrequestsArchive201701.json
 P625 for items with P776 ,Edgars2007,WikidataBotrequestsArchive201701.json
 Add P1082 (population) and P585 (point in time) from PLwiki to Wikidata ,בורה בורה,WikidataBotrequestsArchive201701.json
 Add P1082 (population) and P585 (point in time) from PLwiki to Wikidata ,Edoderoo,WikidataBotrequestsArchive201701.json
 Add P1082 (population) and P585 (point in time) from PLwiki to Wikidata ,Sjoerddebruin,WikidataBotrequestsArchive201701.json
 Add P1082 (population) and P585 (point in time) from PLwiki to Wikidata ,Multichill,WikidataBotrequestsArchive201701.json
 Add P1082 (population) and P585 (point in time) from PLwiki to Wikidata ,Vogone,WikidataBotrequestsArchive201701.json
 User script to notify participants in a property proposal ,Micru,WikidataBotrequestsArchive201701.json
 User script to notify participants in a property proposal ,ChristianKl,WikidataBotrequestsArchive201701.json
 User script to notify participants in a property proposal ,GZWDer,WikidataBotrequestsArchive201701.json
 Natural RU names ,Yurik,WikidataBotrequestsArchive201701.json
 Natural RU names ,Infovarius,WikidataBotrequestsArchive201701.json
 Natural RU names ,Jura1,WikidataBotrequestsArchive201701.json
" Census of Population data of Philippines Cities, Municipalities, Provinces and Regions (1903-2007) ",Exec8,WikidataBotrequestsArchive201701.json
 Delete redirects ,Jura1,WikidataBotrequestsArchive201701.json
 Delete redirects ,Matěj Suchánek,WikidataBotrequestsArchive201701.json
 Spelling error in French description ,Vargenau,WikidataBotrequestsArchive201702.json
 Spelling error in French description ,Pasleim,WikidataBotrequestsArchive201702.json
 IDEAS person ID ,Pigsonthewing,WikidataBotrequestsArchive201702.json
 IDEAS person ID ,Thierry Caro,WikidataBotrequestsArchive201702.json
 IDEAS person ID ,Matěj Suchánek,WikidataBotrequestsArchive201702.json
 Adding French census data to Wikidata ,Roland45,WikidataBotrequestsArchive201702.json
 Adding French census data to Wikidata ,ValterVB,WikidataBotrequestsArchive201702.json
 Adding French census data to Wikidata ,Oliv0,WikidataBotrequestsArchive201702.json
 Adding French census data to Wikidata ,Snipre,WikidataBotrequestsArchive201702.json
 Adding French census data to Wikidata ,Tubezlob,WikidataBotrequestsArchive201702.json
 Adding French census data to Wikidata ,VIGNERON,WikidataBotrequestsArchive201702.json
 Adding French census data to Wikidata ,Pintoch,WikidataBotrequestsArchive201702.json
 Adding French census data to Wikidata ,ChristianKl,WikidataBotrequestsArchive201702.json
 Take care of disambiguation items ,Jura1,WikidataBotrequestsArchive201702.json
 Take care of disambiguation items ,ValterVB,WikidataBotrequestsArchive201702.json
 Take care of disambiguation items ,Innocent bystander,WikidataBotrequestsArchive201702.json
 Take care of disambiguation items ,Stryn,WikidataBotrequestsArchive201702.json
 Take care of disambiguation items ,Edgars2007,WikidataBotrequestsArchive201702.json
 Take care of disambiguation items ,Pasleim,WikidataBotrequestsArchive201702.json
 Take care of disambiguation items ,Matěj Suchánek,WikidataBotrequestsArchive201702.json
 Take care of disambiguation items ,Vladimir Alexiev,WikidataBotrequestsArchive201702.json
 articles from Norwegian wiki added to wrong items ,Jarekt,WikidataBotrequestsArchive201702.json
 articles from Norwegian wiki added to wrong items ,Dan Koehl,WikidataBotrequestsArchive201702.json
 articles from Norwegian wiki added to wrong items ,Succu,WikidataBotrequestsArchive201702.json
 Lighthouses: import P625 from Commons ,Jura1,WikidataBotrequestsArchive201702.json
 Lighthouses: import P625 from Commons ,Matěj Suchánek,WikidataBotrequestsArchive201702.json
 Lighthouses: import P625 from Commons ,Mikey641,WikidataBotrequestsArchive201702.json
" Cycle sport events: move claims from {{Property|P2043}} to {{Property|P3157}} and remove unreferenced bounds from values, if existing ",MisterSynergy,WikidataBotrequestsArchive201702.json
" Cycle sport events: move claims from {{Property|P2043}} to {{Property|P3157}} and remove unreferenced bounds from values, if existing ",Molarus,WikidataBotrequestsArchive201702.json
 National parliaments ,Pigsonthewing,WikidataBotrequestsArchive201703.json
 National parliaments ,Oravrattas,WikidataBotrequestsArchive201703.json
 Import interwikis from Khowar Wikipedia ,Jura1,WikidataBotrequestsArchive201703.json
 Country of citizenship ,Zeroth,WikidataBotrequestsArchive201703.json
 Country of citizenship ,Matěj Suchánek,WikidataBotrequestsArchive201703.json
 Country of citizenship ,PokestarFan,WikidataBotrequestsArchive201703.json
 Import interwikis from Doteli Wikipedia ,Jura1,WikidataBotrequestsArchive201703.json
 Import interwikis from Doteli Wikipedia ,XXN,WikidataBotrequestsArchive201703.json
 Import interwikis from Kabiye Wikipedia ,Jura1,WikidataBotrequestsArchive201703.json
" {{Property|P1566}}, {{Property|P17}} and {{Property|P31}} from the Swedish and Cebuano Wikipedia ",Cavaliere grande,WikidataBotrequestsArchive201703.json
" {{Property|P1566}}, {{Property|P17}} and {{Property|P31}} from the Swedish and Cebuano Wikipedia ",Matěj Suchánek,WikidataBotrequestsArchive201703.json
" {{Property|P1566}}, {{Property|P17}} and {{Property|P31}} from the Swedish and Cebuano Wikipedia ",Edgars2007,WikidataBotrequestsArchive201703.json
" {{Property|P1566}}, {{Property|P17}} and {{Property|P31}} from the Swedish and Cebuano Wikipedia ",Jura1,WikidataBotrequestsArchive201703.json
" {{Property|P1566}}, {{Property|P17}} and {{Property|P31}} from the Swedish and Cebuano Wikipedia ",XXN,WikidataBotrequestsArchive201703.json
" {{Property|P1566}}, {{Property|P17}} and {{Property|P31}} from the Swedish and Cebuano Wikipedia ",Mr. Ibrahem,WikidataBotrequestsArchive201703.json
" {{Property|P1566}}, {{Property|P17}} and {{Property|P31}} from the Swedish and Cebuano Wikipedia ",GZWDer,WikidataBotrequestsArchive201703.json
 Christie's work IDs ,Pigsonthewing,WikidataBotrequestsArchive201703.json
 Christie's work IDs ,Matěj Suchánek,WikidataBotrequestsArchive201703.json
 Christie's work IDs ,Pasleim,WikidataBotrequestsArchive201703.json
 Clean up aliases with registered trademark signs ,Pigsonthewing,WikidataBotrequestsArchive201703.json
 Clean up aliases with registered trademark signs ,Matěj Suchánek,WikidataBotrequestsArchive201703.json
 Clean up aliases with registered trademark signs ,Jura1,WikidataBotrequestsArchive201703.json
 Remove commas from places ,Lucywood,WikidataBotrequestsArchive201703.json
 Remove commas from places ,Jheald,WikidataBotrequestsArchive201703.json
 Remove commas from places ,Pigsonthewing,WikidataBotrequestsArchive201703.json
 Remove commas from places ,Matěj Suchánek,WikidataBotrequestsArchive201703.json
 Remove commas from places ,GerardM,WikidataBotrequestsArchive201703.json
 Labels ,Eurohunter,WikidataBotrequestsArchive201704.json
 Labels ,Stryn,WikidataBotrequestsArchive201704.json
 Labels ,Matěj Suchánek,WikidataBotrequestsArchive201704.json
 We have 2 items for marketplaces ,MechQuester,WikidataBotrequestsArchive201704.json
 We have 2 items for marketplaces ,Matěj Suchánek,WikidataBotrequestsArchive201704.json
" Replace instance ""national sports team"" with ""national badminton team"" ",Florentyna,WikidataBotrequestsArchive201704.json
" Replace instance ""national sports team"" with ""national badminton team"" ",Shinnin,WikidataBotrequestsArchive201704.json
 Add sitelinks based on list Link/Qid ,85.180.174.34,WikidataBotrequestsArchive201704.json
 Add sitelinks based on list Link/Qid ,XXN,WikidataBotrequestsArchive201704.json
 Add sitelinks based on list Link/Qid ,Succu,WikidataBotrequestsArchive201704.json
 Import from Allgemeine Deutsche Biographie on dewikisource ,Jonathan Groß,WikidataBotrequestsArchive201704.json
 Import from Allgemeine Deutsche Biographie on dewikisource ,PokestarFan,WikidataBotrequestsArchive201704.json
 Import from Allgemeine Deutsche Biographie on dewikisource ,Pasleim,WikidataBotrequestsArchive201704.json
 Import from Allgemeine Deutsche Biographie on dewikisource ,Jura1,WikidataBotrequestsArchive201704.json
 Import from Allgemeine Deutsche Biographie on dewikisource ,Matěj Suchánek,WikidataBotrequestsArchive201704.json
 Import original film titles (P1476) from Wikipedia ,Jura1,WikidataBotrequestsArchive201704.json
 Alexa rankings ,Jc86035,WikidataBotrequestsArchive201704.json
 Add [[Property:P3858|P3858]] to items ,Jc86035,WikidataBotrequestsArchive201704.json
 Merge duplicate years of art chronology ,by''':,WikidataBotrequestsArchive201705.json
 Merge duplicate years of art chronology ,XXN,WikidataBotrequestsArchive201705.json
 Add category descriptions to all items with {{P|31}} {{Q|Q29848066}} ,Anonymous_username_38,WikidataBotrequestsArchive201705.json
 Add category descriptions to all items with {{P|31}} {{Q|Q29848066}} ,PokestarFan,WikidataBotrequestsArchive201705.json
 Add category descriptions to all items with {{P|31}} {{Q|Q29848066}} ,Snipre,WikidataBotrequestsArchive201705.json
 Add category descriptions to all items with {{P|31}} {{Q|Q29848066}} ,Pigsonthewing,WikidataBotrequestsArchive201705.json
 Add category descriptions to all items with {{P|31}} {{Q|Q29848066}} ,Pasleim,WikidataBotrequestsArchive201705.json
 Add category descriptions to all items with {{P|31}} {{Q|Q29848066}} ,ValterVB,WikidataBotrequestsArchive201705.json
 Add category descriptions to all items with {{P|31}} {{Q|Q29848066}} ,Succu,WikidataBotrequestsArchive201705.json
 Add category descriptions to all items with {{P|31}} {{Q|Q29848066}} ,XXN,WikidataBotrequestsArchive201705.json
 Add category descriptions to all items with {{P|31}} {{Q|Q29848066}} ,Anonymous_username_39,WikidataBotrequestsArchive201705.json
 Remove wrong /doc at template descriptions ,Steak,WikidataBotrequestsArchive201705.json
 Remove wrong /doc at template descriptions ,XXN,WikidataBotrequestsArchive201705.json
 Remove wrong /doc at template descriptions ,Anonymous_username_40,WikidataBotrequestsArchive201705.json
 A bot should regularly add {{P|31}} {{Q|571}} for items without {{P|31}} that have a {{P|212}} or {{P|957}} statement ,Pigsonthewing,WikidataBotrequestsArchive201705.json
 A bot should regularly add {{P|31}} {{Q|571}} for items without {{P|31}} that have a {{P|212}} or {{P|957}} statement ,ChristianKl,WikidataBotrequestsArchive201705.json
